id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48107572,Sandy Feet Retreat!,238757999,Melissa,,Pompano Beach,26.21721,-80.09271,Entire home/apt,219,90,4,4/10/2021,1.01,3,181,4,
48110209,2 bdr right on beach! Wonderful view & Pool! HYDE,171865867,John,,Hollywood,25.98681,-80.11865,Entire home/apt,228,2,19,9/5/2021,19,1,85,19,
48110315,Your Nest on the Beach,384099435,Katrina,,Fort Lauderdale,26.13184,-80.10344,Entire home/apt,136,1,10,9/13/2021,1.35,1,99,10,
48111328,Super HighRise | River Walk | Pool | Parking | Gym,387975650,Cee,,Fort Lauderdale,26.12009,-80.14348,Entire home/apt,157,10,2,8/20/2021,0.3,3,95,2,
48116497,"RARE! Tropical Waterfront Villa W/Pool, Spa/Dock.",15512795,Tony,,Fort Lauderdale,26.11787,-80.11927,Entire home/apt,1599,4,15,9/26/2021,3.63,3,46,15,
48117148,Splendid One Bedroom Near Everything!,109523907,Alexandra,,Hollywood,26.02652,-80.14556,Entire home/apt,93,30,3,8/14/2021,1.02,8,243,3,
48117680,"Comfortable room 6 miles to beach, las Olas",96312723,Marie,,Unincorporated,26.14437,-80.17896,Private room,40,7,1,9/6/2021,1,6,127,1,
48117702,Modern 4BR/3.5BA Home Heated Pool Minutes To Beach,27675106,Hollywood Vacation Rentals,,Hollywood,26.0006,-80.13656,Entire home/apt,359,4,17,8/30/2021,2.79,27,305,17,
48117788,On the water,62625475,Nil,,Pompano Beach,26.21412,-80.11901,Private room,100,3,4,7/25/2021,1.22,2,180,4,
48118400,LAS OLAS LUXURIOUS PARADISE + POOL! CLOSE 2 BEACH!,233665886,Mike,,Fort Lauderdale,26.12013,-80.12833,Entire home/apt,268,2,22,9/19/2021,3.22,2,319,22,
48118712,Miramar Guest Suite,133923620,Soraida & Christie,,Miramar,25.98755,-80.21818,Private room,50,2,21,8/27/2021,5.08,4,363,21,
48119640,"Alquiler en Hollywood, Florida",378838766,Marisol,,Hollywood,25.98806,-80.11876,Entire home/apt,120,2,0,,,2,85,0,
48119739,Large Water Front House | Game Room & Heated Pool,35475882,Ken,,Plantation,26.1128,-80.28365,Entire home/apt,500,5,7,7/28/2021,1.94,1,243,7,
48120490,GORGEOUS OCEANVIEW FAMILY RETREAT,156208082,Albert Milton,,Hollywood,25.98658,-80.1195,Entire home/apt,107,1,37,9/6/2021,5.61,8,89,37,
48120700,EXCLUSIVE NEW APARTMENT IN THE HEART OF HOLLYWOOD,11831354,Fabian,,Hollywood,26.00629,-80.14351,Entire home/apt,80,30,1,5/31/2021,0.25,2,148,1,
48120819,PROGRESSO 5 min. from Wilton Manor,123505173,Ari & Lily,,Fort Lauderdale,26.14572,-80.14755,Entire home/apt,250,4,19,9/7/2021,2.52,5,291,19,
48122860,*Luxury Modern 4BR Townhome 1 mile to Las Olas!,78977995,Stay SoFlo,,Fort Lauderdale,26.13329,-80.12753,Entire home/apt,249,3,11,6/28/2021,1.59,25,316,11,
48125705,"Private Suite # 9, few minutes walk to beach",131978491,Daniel,,Pompano Beach,26.22589,-80.09164,Entire home/apt,79,2,1,8/30/2021,1,11,89,1,
48127680,Luxury 2BR PAX6  Sea View + Direct Beach Access,132838002,Juan,,Hollywood,25.98972,-80.1174,Entire home/apt,275,7,0,,,5,363,0,
48132057,Oasis At Hollywood Unit 6- Sleep 2,220707095,Mariel,,Hollywood,26.02455,-80.14192,Entire home/apt,110,1,10,7/26/2021,1.33,11,335,10,
48133201,"Wonderful stay at modern 4BR home, with Heated Pool/ Jacuzzi / Game Room/ Working Station / Miniature Golf",388067378,Chet,,Hollywood,26.00329,-80.13232,Entire home/apt,383,3,26,9/7/2021,3.63,17,84,26,
48135535,Relax Couch,365827585,Ringya,,Fort Lauderdale,26.14753,-80.1519,Shared room,22,1,13,9/11/2021,1.78,6,362,13,
48137516,"Perfect balanced apartment, renewed;",388221111,Riley,,Pompano Beach,26.27394,-80.10749,Entire home/apt,94,1,7,7/7/2021,1.74,1,327,7,
48138490,"Spacious, Modern unit  next to the Beach",34485082,Andrea,,Hollywood,26.01631,-80.11708,Entire home/apt,206,2,14,6/30/2021,2.02,3,276,14,
48141581,Encanto Renovated Home: 3bdr/2ba w/beautiful yard,32707611,Samio,,Oakland Park,26.19179,-80.15092,Entire home/apt,241,3,34,9/5/2021,9.27,1,56,34,
48142337,4 Bedroom House near the Hard Rock (Guitar Hotel),38069858,Jonathan,,Fort Lauderdale,26.09368,-80.19851,Entire home/apt,280,4,24,9/6/2021,3.38,6,331,24,
48142638,"Located Close to the Beach, Bars, and Shops.",245827106,Rose,,Pompano Beach,26.29157,-80.10144,Entire home/apt,220,4,13,7/31/2021,2.6,4,164,13,
48144387,Seacrest Paradise Traveler Room,378690147,Seacrest,,Lauderdale By The Sea,26.19428,-80.09742,Private room,189,2,0,,,8,215,0,
48144470,Luxury 2BDR /2BA water front in Hyde Beach,369065256,Shelly,,Hollywood,25.9877,-80.11782,Entire home/apt,200,2,28,9/5/2021,19.53,4,317,28,
48144612,5★ CH Luxury Studio With Balcony,361398579,Cielo Stays,,Hollywood,26.01685,-80.1183,Entire home/apt,138,1,14,6/27/2021,7.78,28,364,14,
48144733,CH Luxury Condo On The Beach with partial water view,361398579,Cielo Stays,,Hollywood,26.01636,-80.11805,Entire home/apt,154,2,6,6/21/2021,0.85,28,355,6,
48144821,Luxury Brand New Studio On The Beach,361398579,Cielo Stays,,Hollywood,26.01769,-80.11617,Entire home/apt,121,1,0,,,28,365,0,
48145238,Private & Chic Cabana Pool Home in Wilton Manors,36243644,Frank,,Wilton Manors,26.16065,-80.13965,Entire home/apt,249,4,24,9/20/2021,11.61,5,56,24,
48145343,BEAUTIFUL 1 BED BEACH VIEW 14 floor,341732184,Vickie,,Hollywood,25.9899,-80.11836,Entire home/apt,150,1,2,9/26/2021,1.58,8,150,2,
48146278,Dania Beach & Casino Spot,311113684,Peter,,Dania Beach,26.0479,-80.147,Entire home/apt,85,2,17,9/5/2021,2.85,5,56,17,
48147393,ONE BED in 6 BEDS SHARED MIXED DORMITORY ROOM,387917420,Hostel Sheridan,,Hollywood,26.0334,-80.14371,Shared room,33,1,18,9/12/2021,2.65,7,365,18,
48148010,Exclusive Zen Oasis | Smart Pool & Private Beach,104693659,TurnKey Vacation Rentals,,Fort Lauderdale,26.14928,-80.10336,Entire home/apt,812,3,4,5/19/2021,1.97,48,2,4,
48148599,"Cozy Beach Studio, Hollywood Beach Broadwalk!",26481167,Dan,,Hollywood,26.013655,-80.116623,Entire home/apt,99,4,6,8/24/2021,2.47,2,320,6,
48148738,Your Tropical Paradise Designation awaits you,302037022,Ms,,Coral Springs,26.25326,-80.23944,Entire home/apt,150,3,1,4/8/2021,0.17,1,0,1,
48149039,"Boatyard, Beaches, and Bars all within 5 minutes!",86715580,Jenny,,Fort Lauderdale,26.09999,-80.14548,Entire home/apt,92,1,15,9/6/2021,1.98,11,363,15,
48156899,Zen Luxurious 4BR Home * Heated Saltwater Pool*,40974889,Shira & Chad,,Hollywood,26.01991,-80.12886,Entire home/apt,900,3,13,8/8/2021,2,1,0,13,
48164632,Hyde Beach House 2 Bed 2 Bath Amazing Amenities,69722538,Ana,,Hollywood,25.98669,-80.11973,Entire home/apt,218,3,21,7/19/2021,3.96,7,174,21,
48165759,LujosasVacaciones,208861291,Miguel,,Fort Lauderdale,26.12171,-80.10472,Entire home/apt,420,7,0,,,1,0,0,
48166242,"Новая вилла, с удобствами класса ЛЮКС! 3 до пляжа!",266139853,Алекс И Ната,,Hallandale Beach,25.97794,-80.15474,Entire home/apt,600,5,0,,,2,356,0,
48168165,"Bright and Spacious Home, close to Stadium/Beaches",388546894,Lucila,,Miramar,25.9851,-80.24312,Entire home/apt,177,3,16,9/13/2021,3.81,3,136,16,
48169129,Newly renovated studio close to the beach,197098673,Rafael,,Hollywood,26.02418,-80.15241,Entire home/apt,60,1,13,9/21/2021,2.91,3,198,13,
48169665,"Waterfront Luxury in Hollywood, Florida!!!",60363314,Emmitt & Angie,,Hollywood,26.01047,-80.12888,Entire home/apt,723,3,23,9/20/2021,3.79,2,126,23,
48170391,Hyde Beach House 2 B Ocean View 21 Floor Amenities,69722538,Ana,,Hallandale Beach,25.98621,-80.12012,Entire home/apt,215,3,16,8/30/2021,4.36,7,173,16,
48176651,"Acqua Camino #1 on Intercoastal, 5 min from beach",223509052,Kelly,,Pompano Beach,26.25349,-80.08764,Entire home/apt,199,7,5,6/13/2021,0.84,1,85,5,
48180337,LUXURIOUS TOWNHOUSE BY THE BEACH-4 BED-2.5 BATH,388690389,FL Holiday Rental,,Pompano Beach,26.24932,-80.09439,Entire home/apt,199,2,25,8/29/2021,7.5,2,235,25,
48181441,Modern Sleek 6 BR Waterway Home 𝘉𝘺 𝘋𝘦𝘴𝘪𝘨𝘯𝘦𝘥𝘝𝘙,45914148,Designedvr,,Fort Lauderdale,26.08879,-80.19432,Entire home/apt,692,2,13,8/9/2021,2.81,69,146,13,
48182821,3 Palms- Family Beach House w/5 min stroll 2 beach,298007223,Heather,,Pompano Beach,26.247828,-80.087891,Entire home/apt,557,3,11,7/12/2021,3.08,21,139,11,
48183412,2 BR - 2BA - 2 Blocks to the Beach!,53199577,Stuart,,Deerfield Beach,26.319983,-80.076477,Entire home/apt,112,1,25,9/19/2021,5,2,112,25,
48184821,Luxury Suite! Two Bedroom Near Beach,57756918,Diogo,,Hallandale Beach,25.98662,-80.13692,Entire home/apt,163,4,8,8/24/2021,1.88,55,223,8,
48186533,Pompano Palm Aire - 2,60108531,Tyler,,Pompano Beach,26.22518,-80.16016,Private room,247,1,6,5/20/2021,0.82,2,337,6,
48187052,Charming Apartment located right on the beach,34053358,Carla,,Hollywood,25.98982,-80.11957,Entire home/apt,136,2,22,9/22/2021,9.04,1,66,22,
48191698,Vacasa | Beautiful Home w/Private Pool/Patio - Near Downtown Shops/Restaurants!,112298516,Vacasa Florida,,Fort Lauderdale,26.14463,-80.12831,Entire home/apt,456,4,6,8/2/2021,1.16,19,354,6,
48197327,Fort Lauderdale meets Key West,35019245,Priscilla,,Fort Lauderdale,26.13315,-80.11896,Entire home/apt,467,4,25,9/20/2021,6.25,1,113,25,
48199013,"Modern Luxury 4BR Home w/ Large Saltwater Pool, Close to Beach & Downtown",330861341,Sean & Justin,,Wilton Manors,26.16186,-80.1403,Entire home/apt,305,3,33,9/13/2021,4.5,1,340,33,
48199354,7NuevHotel Beach House Five Stars New Apt On The Beach,316835586,Joseph,,Hollywood,26.00826,-80.11637,Entire home/apt,99,3,13,7/26/2021,8.48,15,54,13,
48205397,"Private 1 Bedroom 1 Bathroom, Near the Hard Rock!",255896651,Juan,,Pembroke Pines,26.00295,-80.229,Private room,55,1,13,9/6/2021,3.61,1,79,13,
48206946,Bedroom in Deerfield Beach Area - Bedroom A,370745035,Karolina,,Deerfield Beach,26.27675,-80.13057,Private room,31,31,3,7/4/2021,3,3,10,3,
48207070,Beachcomber 1 Bedrm. Apt. - 1 King bed,126483964,Beachcomber,,Pompano Beach,26.22237,-80.09183,Entire home/apt,136,4,15,7/24/2021,3.57,10,93,15,
48207961,One Bedroom Flat With Your Own Private Pool! #4,48895875,Kyle,,Wilton Manors,26.15664,-80.1297,Entire home/apt,144,1,38,9/26/2021,5.88,3,74,38,
48208206,⭐⭐ Waterfront 7BR wonder 𝘉𝘺 𝘋𝘦𝘴𝘪𝘨𝘯𝘦𝘥𝘝𝘙 ⭐⭐,45914148,Designedvr,,Hallandale Beach,25.99511,-80.13104,Entire home/apt,960,2,13,9/12/2021,1.91,69,246,13,
48208691,1B Private Residence at Hyde Resort & Residences,2152305,Luxury Rentals Miami Beach,,Hollywood,25.98681,-80.11865,Entire home/apt,256,3,3,6/21/2021,0.67,1,365,3,
48211580,Amazing view! Two Bedroom at Beachwalk Resort (N),57756918,Diogo,,Hallandale Beach,25.98476,-80.13617,Entire home/apt,189,4,4,5/24/2021,0.64,55,200,4,
48212001,2019 Condo@NewHyde 3BR Great View! +19th Floor!,1833853,Ricardo,,Hollywood,25.98816,-80.11965,Entire home/apt,290,1,7,6/21/2021,1.72,146,147,7,
48212236,"Comfortable room Close to Airport, shopping plaza",81524109,Merle,,Davie,26.09057,-80.24147,Private room,65,1,15,9/12/2021,3.15,2,334,15,
48213458,HYDE OCEAN VIEW 2BEDROOMS/ 2BATH ON THE BEACH,375686588,Mark,,Hallandale Beach,25.98648,-80.11788,Entire home/apt,236,2,20,9/5/2021,4.8,6,365,20,
48213636,"""NEW LUXURY 11, 2 BLOCKS FROM THE BEACH""",219844806,Maria,,Hollywood,26.01101,-80.1164,Entire home/apt,52,1,31,9/7/2021,10,16,321,31,
48213712,Sea Garden/Pompano Beach 2bdrm  resort- max6,222478315,LaTonya,,Pompano Beach,26.24268,-80.08935,Entire home/apt,395,2,0,,,18,41,0,
48214605,Studio deluxe SB Pompano Beach max 4,222478315,LaTonya,,Pompano Beach,26.22154,-80.0926,Entire home/apt,250,2,0,,,18,95,0,
48214776,Villa Tortuga | Pool & Jacuzzi | By the ocean,57524457,Tyler,,Fort Lauderdale,26.13406,-80.12161,Entire home/apt,418,4,18,9/25/2021,3.94,1,0,18,
48214962,Cozy and Beautiful apartment with balcony.,389017275,Maribel,,Plantation,26.14582,-80.24755,Entire home/apt,92,3,22,9/16/2021,7.5,1,0,22,
48215660,Exceptional treatment because we care you !,289368204,Paul,,Fort Lauderdale,26.18795,-80.18601,Private room,180,2,2,5/20/2021,0.43,2,365,2,
48227596,HOT TUB+POOL TABLE! WALKING DISTANCE TO BEACH!,368795483,Brandon & Gary,,Pompano Beach,26.2292,-80.09505,Entire home/apt,228,4,22,9/13/2021,7.67,10,136,22,
48227696,Sunrise Townhome #1,389107317,Javier,,Fort Lauderdale,26.13919,-80.12393,Entire home/apt,363,3,4,5/31/2021,0.71,3,238,4,
48228301,Sian 11L - Large 1/1.5  ocean view  COVID-19 FLEXIBLE CANCELLATION,9383266,Mario,,Hollywood,25.99014,-80.11722,Entire home/apt,163,3,0,,,5,93,0,
48228397,Exclusive Luxury Penthouse @ Beachwalk Resort,282566131,Louis,,Hallandale Beach,25.98641,-80.1377,Entire home/apt,450,5,2,4/4/2021,0.43,1,365,2,
48228752,Beach front House with kayaks and water sports!!,388981871,Taylor,,Fort Lauderdale,26.13619,-80.11882,Entire home/apt,211,2,23,9/4/2021,3.15,1,294,23,
48229712,Sunrise Townhome #2,389107317,Javier,,Fort Lauderdale,26.13746,-80.12553,Entire home/apt,356,3,6,7/2/2021,1.07,3,229,6,
48229953,4 beds  4 bath Yacht charter w Hot tub by Las Olas,58232244,Alex,,Fort Lauderdale,26.11706,-80.13827,Entire home/apt,700,2,7,9/17/2021,1.1,2,134,7,
48230504,2S NuevHotel cozy Studio Apt on the Beach,316835586,Joseph,,Hollywood,26.00852,-80.11737,Entire home/apt,77,3,21,9/4/2021,5.53,15,0,21,
48232130,Home Sweet Home,19514060,Lisa,,Hollywood,26.03024,-80.15774,Entire home/apt,300,3,20,7/26/2021,2.99,1,0,20,
48232906,4 bedrm with 7 bed 4 bath with Hot tub in Las Olas,58232244,Alex,,Fort Lauderdale,26.11641,-80.13867,Entire home/apt,650,2,19,9/9/2021,2.69,2,229,19,
48233415,GRAND VILLA,21412832,Val,,Hollywood,26.01185,-80.17134,Entire home/apt,402,4,15,9/2/2021,2.88,4,46,15,
48233557,INTRACOASTAL VIEW. HOTEL AMENITIES. WALK TO BEACH,20085644,Ivan,,Fort Lauderdale,26.13672,-80.10822,Entire home/apt,182,1,21,9/5/2021,5.38,2,87,21,
48240152,Home close Sawgrass Mall Hollywood Beaches,46491886,Betty,,Hollywood,26.02413,-80.23099,Private room,50,2,1,8/29/2021,1,4,198,1,
48240856,Spectacular Pool Home with Stocked Outdoor Kitchen,240825700,Mariella,,Fort Lauderdale,26.09609,-80.15109,Entire home/apt,378,3,0,,,2,284,0,
48242549,"Large Private Deck, Windows on All Four Sides",4246703,Matthew,,Fort Lauderdale,26.14501,-80.11333,Entire home/apt,95,2,31,9/23/2021,9.39,52,60,31,
48243491,A rare find - for the meticulous renter,73023807,Tamara,,Deerfield Beach,26.29816,-80.08227,Entire home/apt,356,7,3,8/30/2021,0.98,3,179,3,
48245310,Resort-1BR/1B Vacation Village at Weston,157296660,Jake,,Weston,26.12662,-80.37372,Entire home/apt,90,7,1,4/2/2021,0.17,3,365,1,
48245371,"Sam's Place III, Historic Hollywood District.",111048084,Samora,,Hollywood,26.00463,-80.14758,Entire home/apt,75,3,14,9/15/2021,1.94,4,52,14,
48245630,Resort - 1BR/1B Mizner Place at Weston Town Center,157296660,Jake,,Weston,26.09859,-80.37757,Entire home/apt,90,7,1,7/25/2021,0.45,3,364,1,
48246450,"""New! Breathtaking 2BR/2BR unit in Ft Lauderdale''",126942357,Andrea,,Lauderdale Lakes,26.1609,-80.19502,Entire home/apt,120,7,2,8/25/2021,1.36,2,157,2,
48246500,Right on the Beach!,389288393,Andrew,,Lauderdale By The Sea,26.18573,-80.09674,Entire home/apt,150,7,1,3/20/2021,0.16,1,8,1,
48251943,3/2 House with King Bed master - close to Beach !,206496040,Shani,,Deerfield Beach,26.31214,-80.08722,Entire home/apt,164,5,12,8/29/2021,2.83,3,234,12,
48252415,Ukiyo Hostel- Shared Laughs & Cookouts⭐️⭐️⭐️⭐️⭐️,179833417,Ofir,,Hollywood,26.02148,-80.15559,Shared room,39,1,5,7/26/2021,0.88,14,361,5,
48254197,Amazing view! Two Bedroom Close To Beach (S),57756918,Diogo,,Hallandale Beach,25.98521,-80.13705,Entire home/apt,180,4,4,4/19/2021,4,55,226,4,
48254948,Central Location and Easy Access Hideaway!!,22775901,Jose,,Fort Lauderdale,26.1539,-80.18355,Entire home/apt,83,2,36,9/20/2021,15.65,1,80,36,
48255017,"Fantastic accommodations, 2 bedrooms",62475811,Jane,,Weston,26.12619,-80.37277,Entire home/apt,185,7,0,,,4,251,0,
48255022,STUDIO FARM LIVING EXPERIENCE,389378581,Imobiliária Zitta,,Coconut Creek,26.32611,-80.20209,Entire home/apt,49,2,7,8/9/2021,1.12,1,88,7,
48256543,Sea Garden/Pompano Beach  Deluxe studio unit- max4,222478315,LaTonya,,Pompano Beach,26.24176,-80.0894,Entire home/apt,277,2,0,,,18,65,0,
48257027,Galleria one Hilton doubletree hotel,177033884,Al,,Fort Lauderdale,26.13811,-80.10976,Private room,159,28,10,9/1/2021,2.91,3,104,10,
48264698,Apartment Hollywood to the beach 1 BED / 1 BATH,386268007,Facundo,,Hollywood,25.989161,-80.118149,Entire home/apt,113,4,0,,,1,75,0,
48266710,2 Brdm Vacation Village at Weston Florida Resort,388830272,Nancy,,Weston,26.12668,-80.37258,Entire home/apt,149,7,3,7/11/2021,0.55,5,14,3,
48266986,Resort - 1BR/1B Vacation Village at Bonaventure,157296660,Jake,,Weston,26.1264,-80.3739,Entire home/apt,70,7,4,7/31/2021,4,3,350,4,
48267107,Our 3 Bedroom Beach  Place,389506155,Morechell,,Pompano Beach,26.25259,-80.08776,Entire home/apt,295,4,1,7/27/2021,0.48,1,365,1,
48267450,🌟 BOHO MODERN with RAIN SHOWER🌟,177254683,Alef,,Fort Lauderdale,26.15819,-80.17876,Entire home/apt,73,1,61,9/17/2021,34.53,3,80,61,
48269045,DISCOUNT! Hollywood Beach Bliss,88344515,Galina,,Hollywood,26.01117,-80.11697,Entire home/apt,110,5,11,8/11/2021,8.46,1,228,11,
48269512,Modern waterfront Spanish Villa on River w pool !,365292757,Bha,,Fort Lauderdale,26.10669,-80.14854,Entire home/apt,102,2,10,9/18/2021,1.4,2,164,10,
48269964,"Paradise Villa 4bdr POOL,HOT TUB",389542495,Anna & Vlad,,Hollywood,25.99853,-80.13727,Entire home/apt,223,4,24,9/20/2021,3.44,3,50,24,
48271569,No smoking Renovate 1BD apartment 2 close to beach,232145964,Paul,,West Park,25.99451,-80.19772,Entire home/apt,27,2,19,8/31/2021,2.71,3,147,19,
48271713,Entire house-Modern & Cozy-W/ Pool-4 bedrooms,372904332,Hector,,North Lauderdale,26.22387,-80.22809,Entire home/apt,400,2,7,7/19/2021,1.13,1,265,7,
48278715,"Y3.1Shared roomWI_FI🌴COOLlocation,airport 15 min",384292208,Andrii,,Hollywood,26.01541,-80.14452,Shared room,30,1,4,8/12/2021,0.6,8,365,4,
48279307,Premium Luxury 5BR/3BA Villa in Hollywood Lakes,27675106,Hollywood Vacation Rentals,,Hollywood,26.01237,-80.13137,Entire home/apt,420,4,6,8/20/2021,1.16,27,281,6,
48279365,Boutique hotel Queen room 1 block from the Beach!,239850582,Marilyn,,Deerfield Beach,26.31245,-80.07755,Private room,105,1,13,9/19/2021,2.45,18,338,13,
48279741,Modern up-to-date apartment,377647361,Christine,,Plantation,26.12036,-80.20084,Entire home/apt,200,1,3,7/26/2021,0.44,1,365,3,
48281905,NEW! Home ~ 1 Block to Hollywood Beach Boardwalk!,126641496,Evolve,,Hollywood,26.0228,-80.11473,Entire home/apt,137,2,11,8/8/2021,1.72,63,358,11,
48282180,Entire Lux Home for your family-WIFI. Clean/Fresh,238997723,Juan Camilo,,Miramar,25.97979,-80.21978,Entire home/apt,236,1,28,7/18/2021,10.5,2,90,28,
48282227,AWESOME Four Seasons Resort GREAT VIEW,160762359,South,,Hallandale Beach,25.9858,-80.11862,Entire home/apt,118,1,38,9/23/2021,27.14,6,81,38,
48283621,512 Luxurious/Private 1 bdrm condo - 3 months min.,91667580,Marcelo,,Sunrise,26.14839,-80.32927,Entire home/apt,75,90,0,,,4,195,0,
48284545,Downtown Hollywood Beach Home,30812226,Mackinley,,Hollywood,26.01072,-80.14137,Entire home/apt,199,3,9,9/12/2021,3.03,2,352,9,
48284925,Miami Hollywood Condo 2BD With Ocean View,31595811,Miami Rent Apart,,Hollywood,25.98832,-80.11906,Entire home/apt,210,1,2,8/17/2021,0.95,51,307,2,
48285229,Beachfront 2-Bedroom Condo with Sunset Views,389690608,Daniel,,Hollywood,25.99257,-80.11841,Entire home/apt,150,30,2,7/30/2021,0.37,1,109,2,
48285750,Private master bedroom/guest house at hollywood,27867632,Max,,Hollywood,26.02886,-80.15265,Private room,46,1,14,8/1/2021,2.15,1,113,14,
48285974,"Palm Aire-Pompano Beach, FL 2 Bedroom Condo",389697794,David,,Pompano Beach,26.22521,-80.15783,Entire home/apt,218,3,4,8/14/2021,0.79,1,96,4,
48286202,Lovely retreat 4 pals or pets; large fenced yard!,6820120,Gordon,,County Regional Facility,26.06163,-80.14634,Entire home/apt,174,3,21,9/20/2021,3.18,1,64,21,
48293657,THE TIDES 2 bedrooms with the great ocean view!,15362033,Ana,,Hollywood,25.99016,-80.11749,Entire home/apt,182,6,8,8/14/2021,1.28,24,11,8,
48295526,"WILTON PALMS Unit 101, Charming Oasis with a pool!",389778418,Joseph,,Fort Lauderdale,26.14588,-80.14786,Entire home/apt,133,5,20,9/26/2021,7.5,3,158,20,
48296486,Steps From the Beach,22563994,Claire,,Hollywood,26.02806,-80.11507,Entire home/apt,125,180,2,5/16/2021,0.34,1,300,2,
48297152,1930's Historical Beach House,45552256,Jessie,,Pompano Beach,26.23402,-80.11228,Entire home/apt,329,4,10,7/26/2021,2.08,1,150,10,
48299031,Galleria one paradise suite Hilton hotel hosting,177033884,Al,,Fort Lauderdale,26.13824,-80.1089,Private room,154,7,15,7/18/2021,2.28,3,266,15,
48300509,Royal Waterfront Oasis,7006239,Reboh,,Fort Lauderdale,26.1171,-80.11748,Entire home/apt,3000,3,0,,,9,365,0,
48300824,1st Week of January 2022 - Beautiful Ocean View!,97328424,Monty,,Deerfield Beach,26.31901,-80.07535,Entire home/apt,150,7,0,,,1,7,0,
48301663,Ranch to Relax or have Fun!,196348709,Derick,,Miramar,25.9701,-80.33427,Entire home/apt,443,2,13,8/23/2021,1.97,1,96,13,
48302305,Quiet place to relax,359583337,M Lydia,,West Park,25.97668,-80.18261,Private room,65,2,0,,,1,364,0,
48303680,Fort Lauderdale! 5 minutes to Beaches & Nightlife!,86715580,Jenny,,Fort Lauderdale,26.0997,-80.14576,Private room,49,1,0,,,11,13,0,
